start_time,init_thresh,hit_thresh,Force,hold_time,duration,success,peak
19.7,50.0,100.0,"{'time, angle': '(-679, 1),(-667, 2),(-657, 3),(-649, 4),(-641, 5),(-634, 6),(-626, 7),(-617, 8),(-608, 9),(-605, 10),(-598, 11),(-593, 12),(-588, 13),(-583, 14),(-577, 15),(-575, 16),(-570, 17),(-566, 18),(-560, 19),(-556, 20),(-547, 21),(-546, 22),(-542, 23),(-537, 24),(-533, 25),(-527, 26),(-524, 27),(-519, 28),(-514, 29),(-508, 30),(-502, 31),(-495, 32),(-485, 33),(-477, 34),(-468, 35),(-457, 36),(-441, 37),(-420, 38),(-390, 39),(-354, 38),(-343, 37),(-336, 36),(-332, 35),(-322, 34),(-321, 33),(-321, 32),(-317, 31),(-312, 30),(-308, 29),(-306, 28),(-301, 27),(-298, 26),(-294, 25),(-290, 24),(-285, 23),(-280, 22),(-273, 21),(-263, 20),(-257, 19),(-248, 18),(-234, 17),(-171, 18),(-155, 19),(-154, 20),(-146, 21),(-140, 22),(-134, 23),(-128, 24),(-122, 25),(-116, 26),(-110, 27),(-102, 28),(-99, 29),(-92, 30),(-85, 31),(-78, 32),(-74, 33),(-69, 34),(-64, 35),(-60, 36),(-55, 37),(-50, 38),(-42, 39),(-41, 40),(-38, 41),(-32, 42),(-29, 43),(-26, 44),(-21, 45),(-17, 46),(-13, 47),(-9, 48),(-5, 49),(-1, 50),(4, 51),(8, 52),(14, 53),(18, 54),(21, 55),(30, 56),(31, 57),(34, 58),(39, 59),(44, 60),(47, 61),(52, 62),(56, 63),(60, 64),(64, 65),(69, 66),(73, 67),(78, 68),(90, 69),(91, 70),(92, 71),(97, 72),(102, 73),(106, 74),(112, 75),(116, 76),(120, 77),(125, 78),(129, 79),(134, 80),(139, 81),(147, 82),(148, 83),(152, 84),(156, 85),(160, 86),(165, 87),(168, 88),(173, 89),(177, 90),(178, 91),(182, 92),(185, 93),(189, 94),(192, 95),(195, 96),(199, 97),(203, 98),(209, 99),(210, 100),(214, 101),(220, 102),(223, 103),(226, 104),(233, 105),(238, 106),(243, 107),(250, 108),(259, 109),(268, 110),(277, 111),(285, 112),(292, 113),(298, 114),(304, 115),(309, 116),(317, 117),(321, 118),(325, 119),(332, 120),(335, 121),(343, 122),(350, 123),(357, 124),(366, 125),(376, 126),(385, 127),(392, 128),(398, 129),(405, 130),(409, 131),(414, 132),(419, 133),(424, 134),(428, 135),(433, 136),(438, 137),(443, 138),(449, 139),(452, 140),(459, 141),(466, 142),(473, 143),(479, 144),(488, 145),(500, 146),(513, 147),(522, 148),(533, 149),(540, 150),(550, 151),(564, 152),(578, 153),(592, 154),(608, 155),(629, 156),(709, 155),(720, 154),(732, 153),(742, 152),(746, 151),(752, 150),(759, 149),(763, 148),(768, 147),(773, 146),(778, 145),(784, 144),(786, 143),(794, 142),(794, 141),(799, 140),(804, 139),(810, 138),(821, 137),(832, 136),(853, 135),(871, 134),(886, 133),(912, 132),(945, 131),(986, 130),(1035, 131),(1050, 132),(1060, 133),(1072, 134),(1081, 135),(1091, 136),(1103, 137),(1121, 138),(1135, 139),(1150, 140),(1164, 141),(1184, 142),(1195, 143),(1225, 144),(1322, 143),(1337, 142),(1351, 141),(1359, 140),(1370, 139),(1381, 138),(1397, 137),(1473, 138),(1487, 139),(1498, 140),(1513, 141),(1530, 142),(1569, 143),(1811, 142),(1842, 141),(1983, 142),(2068, 141),(2073, 140),(2084, 139),(2097, 138),(2107, 137),(2117, 136),(2125, 135),(2131, 134),(2139, 133),(2149, 132),(2160, 131),(2175, 130)'}",1000.0,1.21,True,156
23.5,50.0,100.0,"{'time, angle': '(-201, 1),(-188, 2),(-179, 3),(-171, 4),(-162, 5),(-152, 6),(-151, 7),(-143, 8),(-139, 9),(-133, 10),(-129, 11),(-124, 12),(-120, 13),(-116, 14),(-111, 15),(-107, 16),(-99, 17),(-96, 18),(-93, 19),(-89, 20),(-86, 21),(-82, 22),(-79, 23),(-76, 24),(-73, 25),(-69, 26),(-67, 27),(-63, 28),(-59, 29),(-58, 30),(-56, 31),(-53, 32),(-50, 33),(-47, 34),(-44, 35),(-42, 36),(-38, 37),(-36, 38),(-33, 39),(-28, 40),(-27, 41),(-24, 42),(-22, 43),(-17, 44),(-16, 45),(-13, 46),(-10, 47),(-5, 48),(-3, 49),(0, 50),(3, 51),(7, 52),(10, 53),(13, 54),(17, 55),(20, 56),(23, 57),(27, 58),(31, 59),(42, 60),(43, 61),(44, 62),(45, 63),(49, 64),(52, 65),(58, 66),(60, 67),(64, 68),(71, 69),(74, 70),(80, 71),(86, 72),(93, 73),(103, 74),(120, 75),(164, 74),(175, 73),(182, 72),(188, 71),(193, 70),(197, 69),(201, 68),(204, 67),(207, 66),(211, 65),(213, 64),(215, 63),(218, 62),(225, 61),(225, 60),(227, 59),(229, 58),(234, 57),(234, 56),(237, 55),(239, 54),(242, 53),(245, 52),(248, 51),(250, 50),(253, 49),(255, 48),(258, 47),(260, 46),(263, 45),(265, 44),(268, 43),(271, 42),(273, 41),(276, 40),(284, 39),(285, 38),(285, 37),(286, 36),(288, 35),(293, 34),(294, 33),(297, 32),(299, 31),(301, 30),(305, 29),(306, 28),(309, 27),(313, 26),(314, 25),(317, 24),(319, 23),(322, 22),(325, 21),(328, 20),(331, 19),(334, 18),(338, 17),(340, 16),(351, 15),(352, 14),(352, 13),(356, 12),(363, 11),(370, 10),(378, 9),(389, 8),(403, 7),(408, 6),(415, 5),(423, 4),(428, 3),(434, 2),(439, 1),(445, 0)'}",1000.0,5.0,False,152
59.16,50.0,100.0,"{'time, angle': '(-975, 1),(-966, 2),(-956, 3),(-948, 4),(-940, 5),(-932, 6),(-922, 7),(-916, 8),(-911, 9),(-904, 10),(-898, 11),(-892, 12),(-883, 13),(-880, 14),(-874, 15),(-870, 16),(-863, 17),(-859, 18),(-852, 19),(-848, 20),(-842, 21),(-835, 22),(-829, 23),(-825, 24),(-820, 25),(-814, 26),(-809, 27),(-803, 28),(-796, 29),(-792, 30),(-787, 31),(-781, 32),(-769, 33),(-768, 34),(-762, 35),(-752, 36),(-745, 37),(-733, 38),(-715, 39),(-589, 38),(-576, 37),(-566, 36),(-557, 35),(-547, 34),(-539, 33),(-530, 32),(-519, 31),(-507, 30),(-496, 29),(-487, 28),(-478, 27),(-470, 26),(-459, 25),(-455, 24),(-447, 23),(-440, 22),(-433, 21),(-427, 20),(-421, 19),(-415, 18),(-408, 17),(-399, 16),(-397, 15),(-389, 14),(-385, 13),(-378, 12),(-368, 11),(-358, 10),(-337, 9),(-280, 10),(-264, 11),(-253, 12),(-241, 13),(-236, 14),(-228, 15),(-221, 16),(-214, 17),(-206, 18),(-199, 19),(-191, 20),(-182, 21),(-179, 22),(-172, 23),(-167, 24),(-160, 25),(-157, 26),(-152, 27),(-147, 28),(-142, 29),(-137, 30),(-131, 31),(-123, 32),(-121, 33),(-116, 34),(-109, 35),(-105, 36),(-99, 37),(-92, 38),(-86, 39),(-78, 40),(-69, 41),(-60, 42),(-51, 43),(-41, 44),(-34, 45),(-30, 46),(-23, 47),(-16, 48),(-7, 49),(-1, 50),(7, 51),(14, 52),(22, 53),(28, 54),(36, 55),(43, 56),(52, 57),(60, 58),(67, 59),(75, 60),(86, 61),(99, 62),(117, 63),(140, 64),(156, 65),(175, 66),(239, 65),(250, 64),(259, 63),(267, 62),(275, 61),(279, 60),(286, 59),(289, 58),(296, 57),(299, 56),(304, 55),(308, 54),(310, 53),(313, 52),(317, 51),(322, 50),(324, 49),(331, 48),(331, 47),(334, 46),(336, 45),(341, 44),(344, 43),(345, 42),(347, 41),(352, 40),(353, 39),(355, 38),(360, 37),(361, 36),(362, 35),(365, 34),(367, 33),(369, 32),(371, 31),(373, 30),(375, 29),(378, 28),(380, 27),(383, 26),(384, 25),(385, 24),(388, 23),(390, 22),(391, 21),(399, 20),(400, 19),(401, 18),(401, 17),(402, 16),(402, 15),(404, 14),(405, 13),(407, 12),(408, 11),(412, 10),(412, 9),(416, 8),(416, 7),(417, 6),(419, 5),(421, 4),(425, 3),(425, 2),(426, 1),(428, 0),(2891, 1),(2913, 2),(2939, 3),(2964, 4),(2990, 5),(3009, 6),(3023, 7),(3039, 8),(3050, 9),(3064, 10),(3077, 11),(3094, 12),(3103, 13),(3114, 14),(3126, 15),(3135, 16),(3148, 17),(3152, 18),(3161, 19),(3168, 20),(3175, 21),(3179, 22),(3185, 23),(3190, 24),(3196, 25),(3200, 26),(3206, 27),(3209, 28),(3213, 29),(3218, 30),(3224, 31),(3231, 32),(3239, 33),(3244, 34),(3250, 35),(3258, 36),(3268, 37),(3269, 38),(3272, 39),(3278, 40),(3283, 41),(3288, 42),(3295, 43),(3299, 44),(3303, 45),(3307, 46),(3312, 47),(3317, 48),(3326, 49),(3329, 50),(3330, 51),(3337, 52),(3342, 53),(3350, 54),(3358, 55),(3373, 56),(3459, 55),(3473, 54),(3482, 53),(3486, 52),(3492, 51),(3496, 50),(3500, 49),(3505, 48),(3509, 47),(3514, 46),(3522, 45),(3581, 46),(3590, 47),(3597, 48),(3602, 49),(3609, 50),(3614, 51),(3620, 52),(3625, 53),(3629, 54),(3634, 55),(3638, 56),(3642, 57),(3646, 58),(3651, 59),(3656, 60),(3662, 61),(3666, 62),(3670, 63),(3674, 64),(3677, 65),(3681, 66),(3685, 67),(3689, 68),(3693, 69),(3698, 70),(3705, 71),(3707, 72),(3711, 73),(3717, 74),(3725, 75),(3728, 76),(3734, 77),(3741, 78),(3748, 79),(3754, 80),(3766, 81),(3768, 82),(3775, 83),(3781, 84),(3788, 85),(3791, 86),(3797, 87),(3802, 88),(3807, 89),(3812, 90),(3819, 91),(3825, 92),(3832, 93),(3842, 94),(3857, 95),(3884, 96),(3912, 97),(3947, 98),(4003, 97),(4020, 96),(4032, 95),(4040, 94),(4047, 93),(4053, 92),(4059, 91),(4065, 90),(4071, 89),(4077, 88),(4084, 87),(4096, 86),(4097, 85),(4099, 84),(4105, 83),(4109, 82),(4116, 81),(4119, 80),(4124, 79),(4129, 78),(4134, 77),(4139, 76),(4146, 75),(4155, 74),(4157, 73),(4161, 72),(4166, 71),(4171, 70),(4177, 69),(4181, 68),(4186, 67),(4191, 66),(4196, 65),(4199, 64),(4204, 63),(4208, 62),(4216, 61),(4219, 60),(4220, 59),(4221, 58),(4223, 57),(4226, 56),(4229, 55),(4233, 54),(4234, 53),(4237, 52),(4241, 51),(4244, 50),(4246, 49),(4249, 48),(4252, 47),(4255, 46),(4258, 45),(4261, 44),(4264, 43),(4267, 42),(4271, 41),(4274, 40),(4277, 39),(4282, 38),(4284, 37),(4287, 36),(4291, 35),(4296, 34),(4298, 33),(4301, 32),(4304, 31),(4307, 30),(4310, 29),(4313, 28),(4316, 27),(4319, 26),(4322, 25),(4325, 24),(4328, 23),(4330, 22),(4333, 21),(4336, 20),(4339, 19),(4341, 18),(4343, 17),(4347, 16),(4348, 15),(4351, 14),(4353, 13),(4355, 12),(4357, 11),(4358, 10),(4363, 9),(4363, 8),(4365, 7),(4367, 6),(4369, 5),(4371, 4),(4375, 3),(4376, 2),(4379, 1),(4379, 0)'}",1000.0,5.0,False,98
